"Date","Share Code","Year High (GHS)","Year Low (GHS)","Previous Closing Price VWAP (GHS)","Opening Price (GHS)","Closing Price VWAP (GHS)","Price Change (GHS)","Closing Bid Price (GHS)","Closing Offer Price (GHS)","Total Shares Traded","Total Value Traded","Last Transaction Price (GHS)"
"2017-03-31","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-04-03","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-04-04","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-04-05","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-04-06","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-04-07","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-04-10","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-04-11","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-04-12","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-04-13","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-04-18","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-04-19","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-04-20","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-04-21","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-04-24","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-04-25","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-04-26","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-04-27","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-04-28","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-02","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-03","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-04","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-05","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-08","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-09","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-10","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-11","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-12","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-15","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-16","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-17","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-18","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-19","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-22","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-23","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-24","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-26","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-29","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-30","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-05-31","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-01","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-02","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-05","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-06","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-07","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-08","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-09","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-12","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-13","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-14","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-15","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-16","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-19","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-20","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-21","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-22","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-23","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-27","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-28","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-29","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-06-30","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-07-04","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-07-05","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-07-06","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-07-07","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-07-10","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-07-11","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-07-12","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-07-13","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-07-14","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-07-17","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-07-18","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-07-19","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-07-20","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-07-21","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-07-24","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-07-25","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-07-26","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-07-27","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-07-28","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-07-31","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-01","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-02","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-03","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-04","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-07","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-08","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-09","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-10","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-11","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-14","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-15","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-16","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-17","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-18","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-21","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-22","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-23","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-24","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-25","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-28","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-29","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-30","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-08-31","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-09-04","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-09-05","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-09-06","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-09-07","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-09-08","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-09-11","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-09-12","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-09-13","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-09-14","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-09-15","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-09-18","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-09-19","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-09-20","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-09-22","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-09-25","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-09-26","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-09-27","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-09-28","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-09-29","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-02","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-03","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-04","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-05","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-06","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-09","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-10","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-11","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-12","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-13","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-16","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-17","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-18","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-19","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-20","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-23","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-24","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-25","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-26","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-27","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-30","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-10-31","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-01","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-02","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-03","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-06","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-07","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-08","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-09","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-10","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-13","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-14","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-15","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-16","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-17","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-20","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-21","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-22","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-23","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-24","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-27","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-28","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-29","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-11-30","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-12-04","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-12-05","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-12-06","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-12-07","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-12-08","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-12-11","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-12-12","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-12-13","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-12-14","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-12-15","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-12-18","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-12-19","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-12-20","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-12-21","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-12-21","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-12-27","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-12-28","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2017-12-29","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-02","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-03","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-04","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-05","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-08","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-09","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-10","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-11","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-12","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-15","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-16","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-17","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-18","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-19","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-22","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-23","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-24","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-25","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-26","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-29","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-30","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-01-31","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-02-01","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-02-02","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-02-05","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-02-06","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-02-07","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-02-08","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-02-09","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-02-12","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-02-13","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-02-14","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-02-15","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-02-16","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-02-19","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-02-20","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-02-21","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-02-22","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-02-23","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-02-26","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-02-27","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-02-28","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-03-01","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-03-02","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-03-05","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-03-07","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-03-08","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-03-09","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-03-12","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-03-13","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-03-14","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-03-15","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-03-16","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-03-19","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-03-20","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-03-21","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-03-22","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-03-23","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-03-26","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-03-27","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-03-28","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-03-29","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-04-03","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-04-04","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-04-05","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-04-06","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-04-09","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-04-10","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-04-11","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-04-12","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-04-13","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-04-16","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-04-17","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-04-18","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-04-19","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-04-20","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-04-23","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-04-24","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-04-25","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-04-26","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-04-27","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-04-30","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-02","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-03","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-04","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-07","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-08","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-09","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-10","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-11","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-14","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-15","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-16","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-17","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-18","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-21","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-22","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-23","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-24","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-28","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-29","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-30","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-05-31","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-06-01","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-06-04","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-06-05","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-06-06","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-06-07","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-06-08","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-06-11","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-06-12","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-06-13","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-06-14","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-06-18","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-06-19","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
"2018-06-20","GLD","38.80","38.80","38.80","38.80","38.80","0.00","","","0","","38.80"
